availability,size,society,total_sqft,bath,balcony,avg_price_per_loc,price,area_type_Built-up  Area,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
1,2.0,1,7.038783541388542,2.0,1.0,0.06006712654438144,3.7376696182833684,0,0,0,1
1,3.0,0,7.299797366758161,2.0,2.0,0.055950010123134115,4.8283137373023015,0,0,0,1
0,3.0,0,7.444248649496705,2.0,2.0,0.06967111647868188,4.50678528406669,0,0,0,1
0,3.0,1,7.652545692693921,3.0,3.0,0.056288335580078126,4.997212273764115,0,0,0,1
1,9.0,0,7.783224016336037,6.0,2.0,0.11377376356617379,5.598421958998375,0,0,1,0
1,3.0,1,8.242756345714477,2.0,2.0,0.07174650405822612,4.867534450455582,0,0,1,0
1,3.0,0,6.684611727667927,3.0,2.0,0.08576632838927921,4.787491742782046,0,0,1,0
1,2.0,1,7.379008127628304,2.0,1.0,0.057805087047623986,4.6443908991413725,0,0,0,1
1,3.0,1,7.414572881350589,2.0,2.0,0.06305131125232853,4.7535901911063645,0,0,0,1
1,3.0,1,7.3453648404168685,3.0,2.0,0.047765119810948414,4.382026634673881,0,0,0,1
0,1.0,1,6.551080335043404,1.0,1.0,0.057805087047623986,3.6375861597263857,0,0,0,1
0,2.0,1,6.919683849847411,2.0,1.0,0.05912543620473578,4.1588830833596715,0,0,0,1
0,3.0,1,7.292337176173877,3.0,1.0,0.057805087047623986,4.48863636973214,0,0,0,1
0,2.0,1,7.103322062526113,2.0,1.0,0.06012511218903279,4.23410650459726,0,0,0,1
1,2.0,1,6.970730078143525,2.0,1.0,0.047765119810948414,4.027670428954108,0,0,0,1
0,3.0,1,7.252053951852814,3.0,1.0,0.05683408134909804,4.5342110970475975,0,0,0,1
1,2.0,1,7.24422751560335,2.0,2.0,0.09388471048168909,4.051784947803305,0,0,0,1
1,3.0,1,7.1308988302963465,3.0,2.0,0.03461286308313352,3.367295829986474,0,0,0,1
1,2.0,0,7.126890808898808,2.0,3.0,0.053262552734605915,4.127134385045092,0,0,0,1
1,2.0,1,7.016609683894219,2.0,1.0,0.05315511005551796,3.912023005428146,0,0,0,1
1,2.0,1,6.907755278982137,2.0,1.0,0.037824892582940056,3.5553480614894135,0,0,0,1
0,3.0,1,7.365180126021013,3.0,0.0,0.05912543620473578,4.27513717299578,0,0,0,1
1,3.0,1,7.495541943884256,3.0,2.0,0.06007215889938952,4.499809670330265,0,0,0,1
1,2.0,1,7.313220387090301,2.0,2.0,0.054570259208731244,4.867534450455582,0,0,0,1
0,1.0,1,6.4692503167957724,1.0,1.0,0.02749014286854497,2.800325477211381,0,0,0,1
0,3.0,0,7.150701457592526,3.0,2.0,0.04819804070057844,3.784189633918261,0,0,0,1
1,3.0,1,7.309212365692763,3.0,2.0,0.05315511005551796,4.406719247264253,0,0,0,1
1,3.0,1,7.575071699507561,3.0,2.0,0.06341131537057476,4.859812404361672,0,0,0,1
1,2.0,1,6.927557906278317,2.0,1.0,0.05803233595734593,3.8394523125933104,0,0,0,1
1,2.0,1,6.78332520060396,2.0,1.0,0.07325192038830078,3.8066624897703196,0,0,0,1
1,4.0,0,8.070906088787819,4.0,2.0,0.11590217431159022,5.634789603169249,1,0,0,0
1,6.0,0,7.426549072397305,6.0,1.0,0.12249000999000999,4.8283137373023015,0,0,1,0
1,12.0,0,7.710653323501202,6.0,2.0,0.10160367836716384,5.703782474656201,0,0,1,0
1,3.0,0,7.605890001053122,3.0,3.0,0.06992402536780093,4.8283137373023015,0,0,0,1
1,2.0,1,7.122866658599083,2.0,2.0,0.06345290427370806,4.382026634673881,0,0,0,1
1,2.0,0,7.10085190894405,2.0,1.0,0.054262446350628615,4.143134726391533,0,0,0,1
1,3.0,1,7.51479976048867,3.0,3.0,0.062162995309214895,4.477336814478207,0,0,0,1
1,9.0,0,7.495541943884256,10.0,3.0,0.0987948717948718,5.220355825078324,0,0,1,0
1,4.0,1,7.983440063006542,5.0,2.0,0.05803233595734593,5.272999558563747,0,0,0,1
1,4.0,0,8.138856750696325,5.0,2.0,0.06992154586036732,5.521460917862246,1,0,0,0
1,2.0,1,6.851184927493743,2.0,0.0,0.04262335124572545,3.8066624897703196,1,0,0,0
1,3.0,1,7.315883504509785,2.0,2.0,0.06012511218903279,4.605170185988092,0,0,0,1
1,3.0,1,7.358193752733032,3.0,2.0,0.06920824583715358,5.0106352940962555,0,0,0,1
1,3.0,1,7.470224135899966,3.0,2.0,0.06006712654438144,4.867534450455582,0,0,0,1
1,3.0,1,7.473069088032197,3.0,2.0,0.06376361167337108,4.941642422609304,0,0,0,1
0,2.0,0,7.122866658599083,2.0,3.0,0.061104892110535096,3.7828250669564643,0,0,0,1
0,3.0,1,7.27931883541462,3.0,2.0,0.047765119810948414,4.284138133854756,0,0,0,1
1,2.0,1,6.907755278982137,2.0,0.0,0.06795903466380034,3.871201010907891,0,0,0,1
1,1.0,0,8.24800570160062,1.0,1.0,0.09693486590038314,5.723585101952381,0,0,1,0
1,5.0,0,7.600902459542082,4.0,2.0,0.06679206566347469,4.976733742420574,0,0,0,1
1,2.0,1,7.102499355774649,2.0,2.0,0.05315511005551796,4.07753744390572,0,0,0,1
1,3.0,0,7.1929342212158,3.0,3.0,0.054262446350628615,4.297285406218791,0,0,0,1
0,2.0,1,7.071573364211532,2.0,1.0,0.04193931241840408,4.31748811353631,0,0,0,1
0,4.0,1,7.313220387090301,4.0,3.0,0.11187285758803366,5.2574953720277815,0,0,1,0
1,2.0,1,7.620705086838262,2.0,2.0,0.047765119810948414,4.07753744390572,0,0,0,1
0,3.0,0,7.600902459542082,3.0,2.0,0.06299306417231396,4.442651256490317,0,0,0,1
0,3.0,1,7.379008127628304,2.0,1.0,0.08252216504433009,5.10594547390058,0,0,0,1
1,4.0,0,7.090076835776092,4.0,1.0,0.10489211866946359,4.867534450455582,0,0,1,0
1,2.0,1,7.085064293952548,2.0,2.0,0.047765119810948414,3.828641396489095,0,0,0,1
1,3.0,1,7.495541943884256,3.0,1.0,0.09579563597658329,5.393627546352362,1,0,0,0
1,3.0,0,7.783224016336037,2.0,1.0,0.08413807273474419,5.0238805208462765,0,0,1,0
1,3.0,1,7.438383530044307,3.0,3.0,0.06305131125232853,4.68213122712422,0,0,0,1
1,3.0,1,7.090076835776092,3.0,2.0,0.046548160396858204,4.174387269895637,1,0,0,0
1,3.0,1,7.313220387090301,3.0,0.0,0.0891328916042796,4.276666119016055,0,0,1,0
1,3.0,1,7.122866658599083,3.0,2.0,0.0891328916042796,5.10594547390058,0,0,1,0
1,3.0,0,8.006367567650246,3.0,2.0,0.06992154586036732,5.991464547107982,1,0,0,0
1,3.0,0,7.459914766241105,3.0,3.0,0.06949542426694888,4.442651256490317,1,0,0,0
1,2.0,0,6.802394763324311,2.0,0.0,0.06617132082248361,4.007333185232471,0,0,1,0
1,3.0,1,7.154615356913663,2.0,1.0,0.051330756488128106,3.871201010907891,1,0,0,0
1,2.0,1,7.352441100243583,2.0,2.0,0.05666209605607429,4.442651256490317,0,0,0,1
1,2.0,0,6.78332520060396,2.0,1.0,0.05505,3.784189633918261,0,0,0,1
1,2.0,0,6.620073206530356,2.0,1.0,0.0393687512357257,3.4965075614664802,0,0,0,1
1,4.0,1,7.783224016336037,3.0,3.0,0.06012511218903279,4.941642422609304,0,0,0,1
1,2.0,1,6.802394763324311,2.0,1.0,0.08086827232149658,3.8066624897703196,0,0,0,1
1,2.0,0,6.937314081223682,2.0,1.0,0.04852718590134698,3.8989377658794906,0,0,0,1
1,3.0,1,7.52294091807237,3.0,2.0,0.06795903466380034,5.043425116919247,0,0,0,1
1,3.0,1,7.5126175446745105,3.0,1.0,0.06366258550825672,4.700480365792417,1,0,0,0
1,2.0,0,6.9985096422506015,2.0,1.0,0.04241483655036449,3.6462328793924637,0,0,0,1
0,3.0,1,7.1853870155804165,2.0,1.0,0.04253524897376406,3.6410013738694724,1,0,0,0
1,3.0,1,7.148738748424678,2.0,0.0,0.06305131125232853,3.7067193722422673,0,0,0,1
1,2.0,0,6.907755278982137,2.0,1.0,0.06567527867736292,4.110873864173311,1,0,0,0
1,3.0,1,7.506591780070841,3.0,2.0,0.0483331639794022,4.447346100794524,0,0,0,1
1,3.0,1,6.980075940561763,2.0,1.0,0.040853419416547104,3.713572066704308,0,0,0,1
0,3.0,0,7.313220387090301,3.0,0.0,0.06617132082248361,4.418840607796598,0,0,1,0
1,1.0,1,6.829793737512425,1.0,0.0,0.04825199902199603,3.7062280924485496,0,0,0,1
0,2.0,1,7.038783541388542,2.0,1.0,0.047765119810948414,4.261693475213995,0,0,0,1
0,2.0,0,7.0431599159883405,2.0,2.0,0.060201489925503726,4.067315889834181,0,0,0,1
1,3.0,0,7.529406457837013,3.0,3.0,0.0662633720686328,4.787491742782046,0,0,0,1
1,2.0,0,6.853299093186078,2.0,2.0,0.06789927617031545,3.7612001156935624,0,0,0,1
1,4.0,0,8.92298357994832,4.0,2.0,0.06217315083521429,5.351858133476067,1,0,0,0
1,3.0,0,6.551080335043404,3.0,2.0,0.15625322375434134,5.272999558563747,0,0,1,0
1,2.0,0,7.02108396428914,2.0,2.0,0.06789927617031545,3.6888794541139363,0,0,0,1
1,3.0,0,7.90100705199242,3.0,3.0,0.10287466860737121,5.298317366548036,1,0,0,0
1,3.0,1,7.498315870766981,2.0,2.0,0.05666209605607429,4.31748811353631,0,0,0,1
1,2.0,0,7.003065458786462,2.0,3.0,0.09154775964612691,4.532599493153256,0,0,0,1
1,4.0,1,7.2115567333138015,3.0,0.0,0.2546223364563469,4.90527477843843,0,0,1,0
0,3.0,0,7.424761761823209,3.0,2.0,0.06992154586036732,4.584967478670572,1,0,0,0
1,8.0,0,7.824046010856292,8.0,3.0,0.03715319662243667,4.553876891600541,1,0,0,0
1,3.0,0,7.352441100243583,3.0,3.0,0.040660236047622735,4.30406509320417,0,0,0,1
1,3.0,0,7.630461261783627,3.0,2.0,0.06789927617031545,5.0106352940962555,0,0,0,1
1,3.0,1,7.447751280047908,2.0,0.0,0.09388471048168909,4.74493212836325,0,0,0,1
1,3.0,0,7.530479995245536,3.0,1.0,0.053262552734605915,4.941642422609304,0,0,0,1
1,1.0,0,6.45833828334479,1.0,1.0,0.039478317642846615,3.4657359027997265,1,0,0,0
1,9.0,0,7.090076835776092,7.0,3.0,0.09669603524229074,4.553876891600541,0,0,1,0
1,8.0,0,7.047517221357296,9.0,2.0,0.06492306884419471,5.135798437050262,0,0,0,1
0,2.0,1,6.842683282238422,2.0,1.0,0.02749014286854497,3.4011973816621555,0,0,0,1
1,3.0,1,7.306531398939505,2.0,1.0,0.06141479144370162,4.74493212836325,1,0,0,0
1,4.0,1,8.487970332739334,5.0,3.0,0.1038502507326207,6.016157159698354,0,0,0,1
1,4.0,1,8.294799358992574,6.0,1.0,0.10945963709772069,6.263398262591624,0,0,1,0
0,2.0,1,7.003065458786462,2.0,1.0,0.06012511218903279,3.6109179126442243,0,0,0,1
1,2.0,1,6.907755278982137,2.0,2.0,0.06780689831233527,3.882182163417125,0,0,0,1
1,2.0,0,6.966024187106113,2.0,1.0,0.04398685273521435,3.6109179126442243,0,0,0,1
1,2.0,1,6.953684210870537,2.0,1.0,0.057805087047623986,4.51085950651685,0,0,0,1
1,2.0,0,7.090076835776092,2.0,2.0,0.07808219178082192,4.382026634673881,1,0,0,0
1,3.0,1,7.258412150595307,2.0,2.0,0.05631101649813731,4.31748811353631,0,0,0,1
1,3.0,1,7.338888133838879,3.0,2.0,0.06305131125232853,4.442651256490317,0,0,0,1
1,3.0,1,7.346010209913293,3.0,1.0,0.054570259208731244,4.07753744390572,0,0,0,1
1,3.0,0,7.349230824613334,3.0,3.0,0.048322079636110814,4.406719247264253,0,0,0,1
1,7.0,0,6.396929655216146,6.0,2.0,0.09858785849468628,4.927253685157205,0,0,1,0
1,3.0,1,7.347943823148687,3.0,3.0,0.04825199902199603,4.219507705176107,0,0,0,1
1,2.0,1,6.824373670043086,2.0,2.0,0.047765119810948414,3.258096538021482,0,0,0,1
1,3.0,1,7.461640392208575,3.0,3.0,0.05970532009138807,4.787491742782046,0,0,0,1
1,3.0,0,7.5256399750415355,3.0,2.0,0.04852718590134698,4.976733742420574,0,0,0,1
0,3.0,1,7.452402451223638,3.0,1.0,0.057805087047623986,4.983606621708336,0,0,0,1
1,2.0,1,6.927557906278317,2.0,2.0,0.05631101649813731,4.0943445622221,0,0,0,1
1,6.0,0,6.907755278982137,4.0,2.0,0.1475177988142881,5.0106352940962555,0,0,1,0
1,3.0,0,7.1308988302963465,2.0,1.0,0.040660236047622735,3.912023005428146,0,0,0,1
1,3.0,0,7.27931883541462,3.0,2.0,0.0662633720686328,4.31748811353631,0,0,0,1
1,2.0,1,7.090076835776092,2.0,2.0,0.06012511218903279,4.382026634673881,0,0,0,1
1,2.0,1,7.038783541388542,2.0,2.0,0.06472491909385113,4.060443010546419,1,0,0,0
1,5.0,0,6.802394763324311,5.0,2.0,0.0987948717948718,4.700480365792417,0,0,1,0
1,1.0,1,6.309918278226516,1.0,1.0,0.06772913466461854,2.772588722239781,0,0,0,1
0,3.0,1,7.27931883541462,3.0,1.0,0.05803233595734593,3.784189633918261,0,0,0,1
1,3.0,1,7.313220387090301,3.0,2.0,0.07069812137660116,3.238286218388024,0,0,1,0
0,2.0,1,6.551080335043404,2.0,1.0,0.056288335580078126,3.5573460641520867,0,0,0,1
0,3.0,0,7.090076835776092,3.0,1.0,0.0834638393452831,4.02535169073515,0,0,1,0
1,2.0,1,6.956545443151569,2.0,1.0,0.060791771686038,3.8066624897703196,0,0,0,1
1,3.0,0,7.3777589082278725,3.0,3.0,0.053262552734605915,4.23410650459726,0,0,0,1
1,3.0,0,7.393263094763838,2.0,3.0,0.06789927617031545,4.31748811353631,0,0,0,1
1,2.0,1,7.307872780763706,2.0,2.0,0.06305131125232853,4.174387269895637,0,0,0,1
0,4.0,1,7.957177323459475,5.0,0.0,0.06012511218903279,5.059425458265688,0,0,0,1
1,3.0,1,7.305860032684009,2.0,3.0,0.06305131125232853,4.406719247264253,0,0,0,1
1,3.0,0,7.352441100243583,2.0,2.0,0.053180425111220966,4.133244711179657,0,0,0,1
1,2.0,1,7.038783541388542,2.0,2.0,0.06006712654438144,3.7376696182833684,0,0,0,1
1,3.0,1,7.266128779556451,3.0,2.0,0.047765119810948414,4.174387269895637,0,0,0,1
1,3.0,1,7.427738840532894,3.0,1.0,0.075806828039159,4.736198448394496,0,0,0,1
0,2.0,1,7.088408778675395,2.0,1.0,0.05912543620473578,4.457365991219697,0,0,0,1
0,3.0,1,8.20631072579402,3.0,2.0,0.15547778749878488,5.783825182329737,0,0,1,0
1,3.0,1,7.346010209913293,2.0,2.0,0.06305131125232853,4.244917420701475,0,0,0,1
1,2.0,0,6.933423025730715,2.0,1.0,0.043794194268701146,3.8066624897703196,0,0,0,1
1,3.0,0,7.138866999945524,2.0,2.0,0.07121532713572264,3.9512437185814275,1,0,0,0
1,2.0,0,6.536691597591305,2.0,0.0,0.11384322373696873,3.7376696182833684,0,0,1,0
1,1.0,1,6.289715570908998,1.0,1.0,0.06305131125232853,3.8066624897703196,0,0,0,1
1,4.0,0,7.090076835776092,4.0,1.0,0.06567527867736292,4.442651256490317,1,0,0,0
1,3.0,0,7.783224016336037,3.0,3.0,0.0388086642599278,4.787491742782046,1,0,0,0
1,2.0,1,7.090076835776092,2.0,2.0,0.06012511218903279,4.376385754783795,0,0,0,1
1,4.0,0,7.824046010856292,5.0,2.0,0.11086893063583815,5.857933154483459,0,0,1,0
1,3.0,1,7.078341579557671,2.0,2.0,0.06305131125232853,3.6888794541139363,0,0,0,1
1,2.0,1,6.946013991099227,2.0,2.0,0.05683408134909804,3.676300671907076,0,0,0,1
1,4.0,0,7.313220387090301,5.0,3.0,0.1471776520835738,5.4510384535657,0,0,1,0
1,5.0,0,7.313220387090301,4.0,1.0,0.06306414011596628,4.605170185988092,0,0,1,0
1,3.0,1,7.832014180505469,3.0,2.0,0.12311040263648088,5.0106352940962555,0,0,0,1
1,2.0,1,7.110696122978827,2.0,2.0,0.06607268681624327,4.197201947661808,1,0,0,0
1,2.0,1,7.2078598714324755,2.0,2.0,0.05512493210211841,4.276666119016055,1,0,0,0
1,2.0,1,6.937314081223682,2.0,2.0,0.19711902956785443,5.703782474656201,0,0,0,1
1,3.0,0,7.346010209913293,2.0,2.0,0.06992154586036732,3.903990833730882,1,0,0,0
1,3.0,0,7.306531398939505,3.0,2.0,0.061104892110535096,4.3694478524670215,0,0,0,1
1,3.0,1,7.326465613840322,3.0,2.0,0.11069771936606107,4.709530201312334,0,0,0,1
1,4.0,1,8.318742252692399,4.0,2.0,0.10945963709772069,6.309918278226516,0,0,1,0
1,3.0,1,7.237778191923443,2.0,3.0,0.06250204790458402,4.1666652238017265,1,0,0,0
1,2.0,1,7.090076835776092,2.0,2.0,0.062162995309214895,3.912023005428146,0,0,0,1
1,4.0,0,7.090076835776092,4.0,2.0,0.07445520581113801,4.454347296253507,0,0,1,0
1,5.0,0,7.824046010856292,6.0,3.0,0.1475177988142881,6.214608098422191,0,0,1,0
1,2.0,1,7.186901020411631,2.0,2.0,0.060791771686038,4.382026634673881,0,0,0,1
0,3.0,1,7.6838639802564295,3.0,2.0,0.06012511218903279,4.852030263919617,0,0,0,1
1,2.0,1,7.090076835776092,2.0,2.0,0.06305131125232853,4.31748811353631,0,0,0,1
1,2.0,0,7.090076835776092,2.0,2.0,0.053071011217655076,3.8501476017100584,0,0,0,1
1,2.0,0,7.064759027791802,2.0,2.0,0.057769657994738384,4.174387269895637,0,0,0,1
0,2.0,0,7.025538314638521,2.0,2.0,0.04625352664576803,3.8190301385789813,0,0,0,1
0,1.0,1,6.5489351786970165,1.0,0.0,0.04839182282793867,3.3523572162426816,0,0,0,1
1,2.0,1,7.1308988302963465,2.0,2.0,0.059598375880091564,4.499809670330265,0,0,0,1
0,2.0,1,6.932447891572509,2.0,2.0,0.02749014286854497,3.3207101307494686,0,0,0,1
1,3.0,0,6.980075940561763,2.0,2.0,0.04536026523253466,3.58351893845611,0,0,0,1
1,3.0,0,7.549609165154532,2.0,2.0,0.18587360594795538,5.247024072160486,0,0,0,1
1,3.0,1,7.268920128193722,3.0,2.0,0.06607268681624327,3.8066624897703196,1,0,0,0
0,2.0,1,7.069023426578259,2.0,2.0,0.047765119810948414,4.174079530240954,0,0,0,1
1,3.0,0,7.288927694521257,3.0,2.0,0.043794194268701146,4.02535169073515,0,0,0,1
1,2.0,1,6.802394763324311,2.0,1.0,0.07586206896551724,3.4965075614664802,1,0,0,0
1,1.0,0,6.371611847231857,1.0,1.0,0.036982414965399425,3.044522437723423,0,0,0,1
1,4.0,1,8.061486866871327,5.0,2.0,0.07069812137660116,5.438079308923196,0,0,1,0
0,3.0,1,7.379008127628304,2.0,1.0,0.08252216504433009,5.135798437050262,0,0,0,1
1,2.0,1,7.106606137727303,2.0,2.0,0.05683408134909804,3.7376696182833684,0,0,0,1
1,3.0,1,7.824046010856292,3.0,3.0,0.145665956052623,5.857933154483459,0,0,0,1
1,3.0,1,7.6708948313621175,3.0,3.0,0.06305131125232853,5.19295685089021,0,0,0,1
1,2.0,1,6.866933284461882,2.0,3.0,0.05803233595734593,4.060443010546419,0,0,0,1
1,1.0,1,6.810142450115136,1.0,1.0,0.04866272025869736,3.6375861597263857,0,0,0,1
1,2.0,1,7.098375638590786,2.0,1.0,0.05666209605607429,4.30406509320417,0,0,0,1
1,4.0,0,6.802394763324311,4.0,1.0,0.13112773083656848,5.0106352940962555,0,0,1,0
1,2.0,1,7.114769448366463,2.0,2.0,0.05087432196377678,4.248495242049359,0,0,0,1
1,3.0,1,7.2078598714324755,2.0,1.0,0.06795903466380034,4.31748811353631,0,0,0,1
1,2.0,1,7.047517221357296,2.0,2.0,0.04193931241840408,4.060443010546419,0,0,0,1
0,3.0,1,7.247080584585756,2.0,0.0,0.05315511005551796,3.976873977747762,0,0,0,1
1,2.0,0,6.956545443151569,2.0,3.0,0.04852718590134698,3.871201010907891,0,0,0,1
1,8.0,0,6.927557906278317,10.0,0.0,0.08424051799015608,5.043425116919247,0,0,1,0
1,2.0,1,7.158513997329321,2.0,2.0,0.060791771686038,4.02535169073515,0,0,0,1
1,2.0,1,6.925595197110468,2.0,1.0,0.05182908250414721,3.927896354584436,0,0,0,1
1,3.0,0,7.090076835776092,3.0,2.0,0.0987948717948718,4.04305126783455,0,0,1,0
1,2.0,0,7.016609683894219,2.0,2.0,0.04748771198854204,3.912023005428146,0,0,0,1
1,3.0,1,7.3777589082278725,3.0,3.0,0.09388471048168909,4.553876891600541,0,0,0,1
0,2.0,1,7.299797366758161,2.0,1.0,0.06795903466380034,4.382026634673881,0,0,0,1
1,5.0,0,7.824046010856292,7.0,0.0,0.05016157837983556,4.8283137373023015,1,0,0,0
1,1.0,0,6.173786103901937,1.0,1.0,0.06038203282717458,3.2188758248682006,1,0,0,0
1,3.0,1,7.268920128193722,3.0,3.0,0.05631101649813731,3.970291913552122,0,0,0,1
1,1.0,0,6.1092475827643655,1.0,2.0,0.07133135362534027,4.0943445622221,1,0,0,0
1,1.0,0,6.396929655216146,2.0,0.0,0.0826640625,3.1354942159291497,0,0,0,1
1,3.0,1,7.371489295214277,2.0,3.0,0.05666209605607429,4.442651256490317,0,0,0,1
1,4.0,1,7.455876687491824,4.0,2.0,0.05752389078498294,3.3514817894162228,0,0,1,0
1,2.0,0,6.841615476477592,2.0,0.0,0.053998063589231066,3.6938669956249757,1,0,0,0
1,2.0,0,7.074116816197362,2.0,1.0,0.07669602478923568,4.31748811353631,0,0,0,1
0,3.0,1,7.462214939768189,3.0,2.0,0.041825799208178215,4.382026634673881,0,0,0,1
0,3.0,1,7.4673710669175595,3.0,1.0,0.06795903466380034,4.812184355372417,0,0,0,1
1,2.0,0,6.956545443151569,2.0,2.0,0.052980841598545415,3.754198920234579,0,0,0,1
0,2.0,1,6.934397209928558,2.0,1.0,0.06345290427370806,4.0943445622221,0,0,0,1
1,2.0,1,6.39024066706535,2.0,1.0,0.03271578947368421,3.091042453358316,1,0,0,0
1,4.0,1,8.149890544402423,6.0,0.0,0.05512493210211841,5.736572297479192,1,0,0,0
1,3.0,0,7.3777589082278725,3.0,2.0,0.07672272354388843,4.248495242049359,1,0,0,0
0,4.0,1,7.933796874815411,5.0,3.0,0.08086827232149658,5.288267030694535,0,0,0,1
1,2.0,1,6.907755278982137,2.0,1.0,0.06133174817385344,4.0943445622221,0,0,0,1
0,2.0,1,7.02108396428914,2.0,2.0,0.057805087047623986,3.7896293572140793,0,0,0,1
1,2.0,0,7.090076835776092,2.0,0.0,0.06617132082248361,4.442651256490317,0,0,1,0
0,2.0,0,7.090076835776092,2.0,2.0,0.06789927617031545,3.5553480614894135,0,0,0,1
1,3.0,1,7.358830898342354,3.0,2.0,0.05182908250414721,4.700480365792417,0,0,0,1
1,3.0,1,7.313220387090301,3.0,1.0,0.09388471048168909,4.90527477843843,0,0,0,1
1,2.0,1,7.181591944611865,2.0,2.0,0.08894372166281068,4.941642422609304,1,0,0,0
0,2.0,1,7.038783541388542,2.0,1.0,0.047765119810948414,3.521643534738023,0,0,0,1
1,2.0,1,7.007600613951853,2.0,2.0,0.061681384337892685,4.499809670330265,0,0,0,1
0,2.0,0,7.090076835776092,2.0,1.0,0.039478317642846615,3.5452977256359124,1,0,0,0
0,1.0,1,6.807934943699926,1.0,1.0,0.06012511218903279,4.127134385045092,0,0,0,1
1,4.0,0,7.783224016336037,4.0,0.0,0.20679428417363171,5.857933154483459,0,0,1,0
1,2.0,1,7.077498053569231,2.0,1.0,0.04866272025869736,3.912023005428146,0,0,0,1
1,2.0,0,6.9874902470009905,2.0,1.0,0.0826640625,4.605170185988092,0,0,0,1
1,3.0,1,7.284820912568604,3.0,2.0,0.04465914599271477,4.0943445622221,0,0,0,1
1,3.0,1,7.349230824613334,3.0,2.0,0.05182908250414721,4.31748811353631,0,0,0,1
1,2.0,1,7.090076835776092,2.0,2.0,0.03823529411764706,3.8066624897703196,1,0,0,0
1,2.0,1,7.176254532017144,2.0,1.0,0.06305131125232853,4.075161742805327,0,0,0,1
1,2.0,1,6.931471805599453,2.0,2.0,0.04866272025869736,3.784189633918261,0,0,0,1
1,2.0,1,7.085064293952548,2.0,2.0,0.047765119810948414,3.8501476017100584,0,0,0,1
1,3.0,0,7.27931883541462,3.0,1.0,0.053180425111220966,4.31748811353631,0,0,0,1
1,3.0,1,7.40184157874383,3.0,3.0,0.04825199902199603,4.787491742782046,0,0,0,1
0,3.0,1,7.533693709848633,3.0,2.0,0.06012511218903279,4.927253685157205,0,0,0,1
0,2.0,1,7.116394144093465,2.0,1.0,0.05683408134909804,4.465908118654584,0,0,0,1
1,3.0,1,7.449498005382849,3.0,1.0,0.05315511005551796,5.214935757608986,0,0,0,1
0,2.0,1,6.882437470997847,2.0,1.0,0.02749014286854497,3.213260086082565,0,0,0,1
1,3.0,0,7.600902459542082,4.0,2.0,0.050649011806144416,4.867534450455582,0,0,0,1
1,2.0,1,7.114769448366463,2.0,1.0,0.060791771686038,4.3694478524670215,0,0,0,1
1,4.0,0,7.2078598714324755,4.0,2.0,0.10160367836716384,4.941642422609304,0,0,1,0
1,2.0,0,6.98100574072173,2.0,2.0,0.04396320313678179,4.204692619390966,0,0,0,1
1,7.0,0,7.783224016336037,7.0,1.0,0.06567527867736292,4.8283137373023015,1,0,0,0
1,3.0,0,6.902742737158593,2.0,2.0,0.040660236047622735,3.550191934340043,0,0,0,1
1,3.0,1,7.659171367666058,3.0,2.0,0.06133174817385344,5.176149732573829,0,0,0,1
1,6.0,0,7.783224016336037,7.0,2.0,0.1475177988142881,6.131226489483141,0,0,1,0
1,6.0,0,6.745236349484363,6.0,2.0,0.12249000999000999,4.356708826689592,0,0,1,0
1,2.0,1,6.999422467507961,2.0,2.0,0.047765119810948414,3.702535780561422,0,0,0,1
1,2.0,1,7.010158425932816,2.0,1.0,0.056288335580078126,3.7259343620649474,0,0,0,1
1,1.0,0,6.22455842927536,1.0,0.0,0.11086858974358973,4.442651256490317,1,0,0,0
1,2.0,1,7.1853870155804165,2.0,2.0,0.06305131125232853,4.74493212836325,0,0,0,1
0,3.0,1,7.266478124538169,3.0,0.0,0.06795903466380034,4.276943858220729,0,0,0,1
0,2.0,1,7.1853870155804165,2.0,1.0,0.06012511218903279,4.5977426701592945,0,0,0,1
1,3.0,1,7.972810784121404,4.0,2.0,0.06012511218903279,5.247024072160486,0,0,0,1
1,3.0,1,7.181591944611865,2.0,2.0,0.08718565088757396,4.174387269895637,1,0,0,0
1,2.0,1,6.907755278982137,2.0,1.0,0.04866272025869736,3.784189633918261,0,0,0,1
1,3.0,1,7.3752557780097545,3.0,3.0,0.08341829991845455,4.379523504455763,0,0,0,1
1,3.0,1,7.4673710669175595,3.0,2.0,0.05803233595734593,4.867534450455582,0,0,0,1
1,4.0,1,7.784473235736469,4.0,2.0,0.10945963709772069,5.598421958998375,0,0,1,0
0,3.0,1,7.2078598714324755,3.0,2.0,0.05666209605607429,3.855452653939752,0,0,0,1
1,4.0,1,8.309553826637993,4.0,2.0,0.05666209605607429,5.831882477283517,0,0,0,1
0,2.0,0,7.069023426578259,2.0,2.0,0.062159013203654405,4.3694478524670215,0,0,0,1
1,2.0,0,6.825460036255307,2.0,1.0,0.04398685273521435,3.3833727967496032,0,0,0,1
1,4.0,0,8.294049640102028,4.0,2.0,0.21327433628318584,7.003065458786462,1,0,0,0
1,3.0,1,7.44600149832412,3.0,3.0,0.05853670228777057,4.8283137373023015,0,0,0,1
1,2.0,1,7.090076835776092,2.0,0.0,0.09243697478991597,3.7612001156935624,1,0,0,0
1,3.0,0,7.549609165154532,4.0,1.0,0.06567527867736292,4.499809670330265,1,0,0,0
